id,price
926ade7128,579345.4545454546
8e46a4196e,448349.5
0eb1822417,350000.0
60e46bc58b,484749.8333333333
1bdeeb0ec4,489999.0
4e8d7af890,735000.0
cbbb0ff025,207900.0
860eb7f67d,1762249.75
f8dfd04d88,430500.0
1bde382dd1,212800.0
b96c08d8b1,385000.0
ecf051494f,421022.0
d0df26e835,237999.0
a0ba6b45ee,954939.0
d702ec434a,665000.0
bdb463aa31,406000.0
c25ceedd19,1334666.6666666667
6e238ffdba,229249.5
451c6b060b,230999.0
3ba0746828,3849999.0
2e38c4dab7,605500.0
623871f040,262500.0
0a2024537c,1451333.3333333333
e45da38646,577500.0
ce510197cc,1638000.0
f08586e82b,164500.0
77bcc040f0,162750.0
e93a57cecd,455000.0
2425392c5c,328999.0
bac1f45cbb,1113140.0
784295b487,348788.0
a8772ea1a1,937999.0
78a67ef917,1407000.0
e34e635c7f,840000.0
5f0b4a4b5e,161000.0
53d5ff6a62,448000.0
3392cf25c6,273000.0
84e064e108,147000.0
4039d69c01,525000.0
44acada236,1585888.888888889
723ad7e454,766500.0
82beef8681,1330000.0
47fd40b919,224174.5
c0ac922dfc,593600.0
12260320d3,593600.0
ec45577ef5,272216.0
8cef4ea5bc,385000.0
a5880df625,217000.0
6044ce502b,496999.0
51e953c72f,297770.0
193272c882,157150.0
0f91c2363a,2100000.0
18a203f9be,458499.5
7ddaede67f,301000.0
ec4bebccfe,165830.0
a54cfba9c3,348366.6666666667
91bdda9c69,241499.0
230057b815,378000.0
19410b99bc,312200.0
fd6be43598,2290076.923076923
9e01a0f264,482999.0
159b4e3bd2,411600.0
9fc8625a93,294000.0
9e7b5c272d,545999.5
d8c780c37d,610750.0
8ba291bc1b,1015713.0
6e2c8a853b,1365000.0
cdaea5e849,470049.75
63fe80f44d,770000.0
9b66a5ac18,203000.0
3c8ff6a4dd,189000.0
5e4c8a7a22,770000.0
27cac6af34,454929.0
b5a5b30559,148400.0
a2cbbfda38,333900.0
f56a988f59,136500.0
4268ddb08f,206500.0
83b75f343c,237999.5
d03e0d76cb,686000.0
09e60e272f,1345400.0
73b95cc30a,171500.0
d3df8a6504,471332.6666666667
c5581bd15f,392000.0
d6d2c63770,2905000.0
70969d0f20,455000.0
417e7456ac,636125.0
6d60acf55c,478332.6666666667
4974831849,461999.5
6c412515c0,323750.0
f55429a924,331625.0
93eee281aa,1784999.3333333333
c7d24b06e1,1270500.0
a890748b1a,658437.5
8285c16112,835100.0
c5f2ddf415,153300.0
44a23f8577,224000.0
be91d3568c,482299.0
7ba5d2cb07,406000.0
4577ecd5ac,527799.3333333334
d25e45c432,3080000.0
1146ffc8b2,1323000.0
0399c810c9,623000.0
58662d13e3,1108333.3333333333
78e72208a8,251929.0
2ea54f266e,456749.3333333333
52db26fdb7,462000.0
5d9c6744fe,1300250.0
259b521da3,280000.0
f343b005cc,258474.5
5b94333831,460832.8333333333
c3ad836e12,1120000.0
cde306dbb9,147699.75
661d415ec9,595000.0
f10ffeb1ee,258999.0
6c621a0180,398404.9583333333
3bbf241022,528500.0
ee4a63769e,770000.0
9c36b65aa4,234499.0
3be6143b58,1610000.0
b00012981e,700000.0
3f909cd810,262500.0
d74cddfd00,1991499.0
a38487f13d,235899.5
92b1735c63,486499.0
4bf332ab8e,287000.0
f08ebcd325,517999.0
b058cbe32e,593600.0
b20651d001,308700.0
660e951e1c,530249.5
57d6b9a2ee,174300.0
de3c689e87,544609.0
9009e8ab0c,620666.6666666666
93075a5ce2,840000.0
1c6a8259fa,1260000.0
b8b3e91ae4,482999.0
b5b67c7415,258999.0
d94cd7029c,1685833.3333333333
2d50c45a9a,560000.0
81e7f70d61,867860.0
b9fb3b2f94,150500.0
8feb829afe,320250.0
584955744e,910000.0
b258a3b62a,861000.0
f56dcf0614,8400000.0
f775f56a81,189000.0
79753ed02f,388535.0
685940570a,646800.0
df96af49b2,595000.0
3beed50129,230999.0
0ca6c79035,868000.0
2a1db1df43,693700.0
b4648b735d,609000.0
8858ee10b5,499400.0
432ff6eba5,508899.5
5c47182d95,248499.0
57177e27af,297675.0
e766a9a5f6,1134000.0
3436035675,296800.0
2200a5991e,182000.0
5357907917,445200.0
a21fb7de02,506099.5
3402c75638,1540000.0
9cab575bff,269500.0
858c73e9de,5092500.0
87ee38e352,339888.8888888889
ca9052cb8b,220500.0
4600b99453,800800.0
f1ee2816d2,682500.0
ab934ee057,13684285.625
b4a735c555,1042999.0
638dfca6b3,1367000.0
0717918905,559300.0
d4cf6d7e85,1048949.5
8ff3be1fd2,371000.0
a9a3fa3dfd,1783719.0
7f6d7bb839,352030.0
30dccf4fba,626500.0
d969a07bfe,2685299.769230769
9bbeba4d78,1820000.0
0f7e944e65,1924999.0
ccedff8b0b,3751999.3333333335
13c80eb5d1,462994.8888888889
58b22ebbae,693000.0
61992924da,255499.4
94b584ee70,560000.0
cfab2a6a5c,294000.0
fef10b3b34,840000.0
82755d94bd,787500.0
66b1ba456e,210000.0
a4ef7feed1,770000.0
e1db255117,2403333.3333333335
f4e359a1e8,489999.0
17af0cd732,1540000.0
3f5157b17a,230299.33333333334
464ca4fc75,1924999.0
ae266dfad9,944999.0
98af16daed,168000.0
c1c9337757,286999.6666666667
684effb57b,546000.0
07fb738af7,690200.0
7c32dd33da,542500.0
375fc39ef7,196000.0
6e4ed0e721,160300.0
dc9bf3ca6e,665000.0
a7260a8e02,1230040.0
48d4fd00bd,189000.0
b16b6feb26,399000.0
1b5e67eb5b,273000.0
8e26885d35,735000.0
ecdbc75255,1014999.0
5034b76707,168000.0
6b841ddebe,570500.0
95a3a5e030,1680000.0
d1fe32fae2,672000.0
27d3f1e07e,770000.0
feec6ce3fa,2351999.8333333335
481792ab1f,399123.5294117647
cd890fca34,165900.0
ad664e9ac7,410200.0
9b091aadee,756000.0
d2257739e7,1215083.3333333333
0df737e2e3,237999.0
8a64abc5c2,1050000.0
ba67441dd7,910000.0
9781dc5838,371000.0
e231885e30,210000.0
2f4eb900f1,249492.0
cf55b3a4e8,371000.0
458c48012e,637000.0
98b30fb15e,1014999.0
71e86f185d,201600.0
96ffb2b63d,756000.0
9f32ab2c40,283500.0
c4b9064078,198450.0
a8cb36e270,855633.3333333334
85cfcd0863,817833.3333333334
9b99569658,2029999.0
4d1c0df39a,139300.0
991e5e6b1d,385000.0
f5f37c40ca,574000.0
942763d151,376684.51851851854
13434d129b,542500.0
ab97e25d49,251999.0
c179094b4c,199500.0
c2c35c53f8,362600.0
ca23cb1647,560000.0
edfa8f063c,427140.0
388d7d14e5,213779.8
cb2f427834,322000.0
639b196c45,1235920.0
8fb9182290,539000.0
c511898f83,686000.0
ab2c66a09f,714000.0
7ddf41e569,384230.0
1598fdcc06,161000.0
19bd2a5001,428400.0
80df5060ce,656250.0
9b548d3e64,321766.6666666667
7ff66f51fc,459199.0
b2d5b42bc9,1260000.0
c6b9d63d4f,530599.75
c424d87a05,252349.0
45a8a95f2b,317800.0
0e752940c4,519749.0
919ffa85d6,315000.0
5cd057795f,560399.8571428572
2e22719a4f,461999.0
5b2ee1f770,260749.5
8542447be0,147000.0
7a3256d886,168000.0
c299f80e2d,530833.0
5b135a08e2,1481900.0
8e5fd61ba0,310100.0
927462f9ce,1750000.0
3c1c7e15c2,346500.0
1c67936e87,875000.0
30d624564c,307856.0
3e6e373b68,1225000.0
a17dca5f46,382375.0
ad031252fc,223300.0
ed25463260,336000.0
3f7e12309a,1039499.5
f8fcae5d26,668500.0
ac27b51571,406000.0
eb34016a7f,430500.0
119f22e6cb,699300.0
99eeda8096,300300.0
d73fbb5972,2520000.0
3240b6a5d5,192850.0
2931c4ab77,328999.0
d4ceba01e6,457785.6666666667
88ca81d8d9,230999.5
5302b418e3,1050000.0
184e1b0d12,315000.0
a9435206ff,210875.0
d8b98f306f,329000.0
b6ab80597b,1190000.0
478344d148,196000.0
d4261f1b0e,403550.0
41e38bcbbc,206500.0
48fdb1168a,525000.0
7bae98e610,385000.0
babc446b89,255743.42105263157
ab7ecf01a8,378267.8
c6c1412272,448000.0
213605ea49,1134000.0
7135afd400,258912.875
36a0e4d389,371000.0
9bccfac6fc,315000.0
7f2550d829,125999.0
147ae8ca64,667770.8333333334
34c3258b36,542499.5
2ad6c6fc2b,169400.0
7b6e393835,1207500.0
171972ea0a,364000.0
7f8b0b4446,412300.0
3b8e3826a0,595000.0
4e98480951,334950.0
39682ce070,591500.0
5487d49ff1,1034039.0
773cad6638,221666.33333333334
26232f1c09,903000.0
5f2cb21326,329000.0
ba0afcb284,231993.33333333334
eb3d832dc4,892500.0
90f0fb0b28,560000.0
169a7da82e,329000.0
74c38c6ad9,118999.0
0bd8162953,979439.0
74bbb7b64b,1014999.0
2a63c6f2ff,447999.5
bedc984239,468999.0
846ab69758,364857.0
95e1e4ab5d,199500.0
c718fadee7,251650.0
c48755e357,353325.0
e8d514460c,2205000.0
a7ce126932,508666.6666666667
82fd96805a,543953.7692307692
c259ae3e7c,308000.0
5afa22535c,301000.0
a5fb9a8c85,301000.0
99a60bc9b5,539000.0
a95e26b2ab,160300.0
6d8faa5374,297675.0
c6594d0de4,455349.5
cf44fb02ea,399000.0
43685aa7b6,125299.0
087420b012,185500.0
d910023440,451500.0
2f2fd86946,343000.0
8356222fbf,294000.0
d29a9a0317,1018500.0
cd7dc01665,2286666.6666666665
82801db390,944999.0
befa7501df,840000.0
05da395cc6,630700.0
6a5a3d2f09,1369498.6666666667
a2a7322413,489999.0
83e411fa52,350000.0
c0b42db18e,399000.0
0ecfdbcf20,366333.3333333333
bd86e27be9,913779.8
2164bd9c3f,315000.0
52578b5d38,910000.0
20999d596b,210000.0
0f1dc0fbf3,455000.0
69e4b93b98,826000.0
e153e7d8d2,378000.0
661dbcacb1,1505000.0
fb34905038,266000.0
e7f0960d2a,357000.0
ca7c6f07d8,306600.0
a76a947668,598500.0
371c87ac24,310333.3333333333
1166340aac,1042999.0
d82dac3ad3,770000.0
85264af1b3,387333.3333333333
88ead88ffe,1155000.0
ab81e282db,549500.0
9af9e0a09a,1108333.3333333333
a0eb97abd1,371000.0
ce485d0868,475999.0
1c70af495f,467716.0
c53f934314,279300.0
25f00c76c3,1225000.0
75b68f1eef,182000.0
3963e2c0c6,2170000.0
7bf5040020,332500.0
aab22184de,1484000.0
8c6750d564,683200.0
461410bfd5,504699.6
9f5874dc43,402500.0
10a210763c,4410000.0
696aaffb33,434000.0
bb857b05d2,770000.0
a49ba4e758,240711.875
edcd8c9963,630700.0
bab0a03e9b,840000.0
0b23d3eebc,287000.0
c62575ba1d,2590000.0
2ee75c63ca,298200.0
d8338224d5,455000.0
d428772072,476484.6666666667
567a27356e,197750.0
8e60b01377,1216833.3333333333
1a1a30eee4,161000.0
9a31a4e790,184940.0
f3f43324bb,658000.0
ac684a309b,1680000.0
77458a44f4,417104.0
6d0c4048f4,439145.0
df2babdf9b,356300.0
1fc509639b,665000.0
c43dba17d0,1260000.0
3a7b3c613e,237999.0
c6f0542601,280000.0
83225907db,168000.0
18dc2d5c2f,329000.0
9d82c57753,266524.75
efaf1b8c74,525000.0
d2e038fac7,763000.0
f13b1e095e,290500.0
e0dde6809b,475999.0
ba76bc99ce,602875.0
780718150c,267399.6666666667
54eb403798,3150000.0
1ba87026d7,444500.0
773486d327,107975.0
245b85e584,357525.0
75a2274bc5,336179.0
39b4a66dfd,313950.0
1e69b37a6b,322000.0
1daa68f2a6,329000.0
871f526840,203000.0
e0df2be395,168000.0
515e4dffae,517999.0
8c12a53550,630000.0
5503abcf1a,1330000.0
6099a3aa54,482569.0
213b5fdbfb,361725.0
d72f914c0f,651000.0
8c6772adff,228200.0
5230ac3f4c,287866.25
caffc2af1b,1854999.0
82629da3ab,204749.5
b34c3ecf5b,1315440.0
9baa9eaedc,416500.0
af1152a563,404179.8
23a3ad40ca,815140.5
960508c836,2688000.0
14b2ceb257,984549.0
936c991f67,409500.0
acc8918072,525000.0
9d1cdab384,153300.0
a7b7a5fcee,202300.0
53f0ce2a95,1680000.0
55617ecaf2,224000.0
e66bcfdc97,207900.0
27310a8398,517999.0
9b700fa827,311500.0
f18bcdc4ab,770000.0
55798088a2,262500.0
8d0315fd98,944999.0
c4b4554bae,467949.25
33ce9b0dc8,644000.0
d9a42d1f83,336000.0
55ca0c33e8,2590000.0
9a5a34605e,419300.0
6112b52b8b,253584.16666666666
e2b85c9363,423499.6666666667
2f2fde4b5f,826000.0
70898139a6,2368333.1666666665
195ebaa0be,274295.0
2fb0492cce,1177750.0
312ddaab42,280000.0
895a187aba,742000.0
af5238ef6d,186900.0
2cff2ce448,371000.0
33fa79e76d,1155000.0
272d9aebe9,230999.0
2f8ceadca7,525000.0
2464d56aa8,200550.0
453b3c61e9,511209.0
d7214f393e,826350.0
88cf8196b2,358166.6666666667
1d178832a0,2275000.0
ad89e43908,3421833.277777778
dfda4eab79,290500.0
1d826d8ca2,519749.0
c633c9daea,364000.0
690173a8d5,752423.0
22d2500ba9,268800.0
52bdced0bc,149076.66666666666
0ffdba8abd,199779.8
f0030e2a12,224000.0
77b9d61adb,352018.0
fec33d4460,630000.0
8a5017e6cf,199500.0
0b2ab1981c,651000.0
a444de96eb,212800.0
69f0416aad,297500.0
86f4354941,308700.0
7bdb5e1f6e,332500.0
9f2754178d,322000.0
ae8921fdca,770000.0
4a89e77184,258999.0
bf1f500127,191904.13333333333
9a02a85fde,646333.3333333334
bf50c1ab4a,1750000.0
642199dccd,290500.0
6226f3789f,350000.0
6d57b89b7f,380800.0
8c455be16d,1131666.3333333333
e9e8601ee4,167766.66666666666
6c3dff3150,700000.0
07d4f0cfca,818376.0
ab62257780,532000.0
1feada1dec,277182.5
77c2cd631d,1260000.0
32bd5edc41,712250.0
eb274106bc,204866.5
fd78b67fc0,255499.5
b0383b7be8,227500.0
e8de19a1b9,136500.0
abef8bb5ba,508199.0
31f802910e,1386000.0
282bae7aba,297500.0
e0ff54d8c7,2022999.0
dfd7024f0b,1256500.0
eb9d0ad1d5,269500.0
233930b4f1,322000.0
5af1320a79,517999.0
3f92a2ab3b,1400000.0
59eaf0cf8a,140000.0
5118ee490a,175000.0
ef7264f4ca,377649.5
e779e18255,230299.0
ba7956cd08,315000.0
f4e969f726,290200.0
d534dd1bd9,207900.0
89013261b1,1041250.0
03c90adb6a,634447.0588235294
f0c12f9353,658000.0
25fde92eba,1287300.0
1f43a75511,2240000.0
7ab9b477c8,1369498.6666666667
f90224afa9,287000.0
c0751fa89e,158666.66666666666
0b33539d12,979999.0
0a6d4a7e26,311500.0
a322851d58,1190000.0
81aab77e09,1035999.0
55148f9ff8,346500.0
9f3d0aa9eb,1400000.0
bf6e9e47eb,805000.0
06bef811c1,910000.0
7c99f9915b,171325.0
3fac5f3a6a,154000.0
a1e0d1b3e2,148400.0
44e392747b,875000.0
40d3be128f,236599.0
e742e09929,2275000.0
06f472e696,420000.0
4726756022,1994999.0
5854968171,189000.0
22af23b8f6,315000.0
3e936b20a8,336000.0
cf296da8be,1715000.0
80715a2618,556500.0
9ffea0db6d,217000.0
56c4c584c5,462000.0
4e432c61b2,560000.0
feca70a442,208600.0
9a65dcd9d6,406000.0
56d61536e5,374500.0
f4eef47c77,257179.6
4d0bcbabc1,2765000.0
37aa4945e3,1820000.0
245ff13abe,225166.33333333334
e6baf46f2d,374325.0
06db978c24,511979.0
1d0e2baabc,364000.0
0ad6d52139,1470000.0
5c8fb4f715,192500.0
d63649aa0e,574787.5
8078cf243a,1575000.0
f1f30e615f,533469.8333333334
cb21a0fcaf,403985.4
e92b71a2ad,203000.0
9ad8a739aa,244999.0
d1cd560bfb,504629.0
9d158a206e,175000.0
8adbd36719,630000.0
6f064b0113,742000.0
ae159e2f14,437500.0
9ccbc71c08,230299.0
388a861b0a,1610000.0
2e90f03eb0,5250000.0
e2e5b7476c,413000.0
0eb5c8de12,889000.0
46c7bd9bee,276500.0
d1ee6c8088,164500.0
2b46a05351,746472.0
30daeda3af,1044399.5
44a2e216c2,159600.0
d3661296b6,1540000.0
96f68390b6,549080.0
c5c3e16db9,213499.75
c34660fcc4,244999.0
9e3294d8af,227499.5
16cf5f7296,220500.0
9dcdb4d586,595000.0
43e4dbec64,116199.0
619492274d,347643.0
77cd4054d1,343000.0
e0a613d496,198082.5
06874bbe35,741300.0
e5e735a41e,488599.0
904d22cb2f,556500.0
f09e645c6f,306250.0
dc1c2092bc,201600.0
924a85e821,311500.0
cca73c9e28,770000.0
6f68ee7d3e,574000.0
c38058fb21,340666.6666666667
d064c915e4,244999.0
77e1e96507,933799.5
6dda13b823,223719.6
0f1e8cfd77,651000.0
1d3a086977,315000.0
709b2ec2d4,304500.0
9f5db816a7,525000.0
21951bb781,244999.0
1e5fe801c4,273000.0
28530cd12d,553000.0
7d8a0f5000,503649.5
b5abf3d2ed,230299.0
783adb4255,1153068.0
bf509e16b5,1049300.0
3a124d9778,8329999.0
22b4a663aa,437500.0
97c6d736af,416266.6666666667
09cd82a1b6,336000.0
cab6c4893b,244299.0
410d862b18,441000.0
15441fbcb1,398404.9583333333
2fdcc686ec,1050000.0
100f4af513,1302700.0
7dd74c6ca2,154000.0
9c02d80581,805000.0
65ca0670e5,334600.0
0454ee6ea5,1113000.0
f2354a4a81,503416.1666666667
2d15fc4ad8,186375.0
50db6e121c,770000.0
b966379d6a,665000.0
a4fb8dabd1,217000.0
fff0c66203,342300.0
efe75801dc,308000.0
9af58143b3,442610.0
a820e3b3e6,406000.0
7bc5c1722c,510649.5
d84413d4e4,181125.0
fc45469f7e,224000.0
5b281c0089,1505000.0
1961d1b11c,336000.0
a0f651a4f1,1109500.0
da013ae38a,207433.0
e95c429ecf,266000.0
04e9b5c994,1982458.0833333333
f7297cee5d,258999.0
eb2653d615,266000.0
288fd0d542,649460.0
f831702354,157500.0
4670b2b1ba,1931999.4
d436f30486,546000.0
6c09efebfa,3360000.0
172f1ab3cd,595000.0
45fb6840fb,374325.0
c1225f62b2,881416.5
6f819bda40,520799.0
db2b75abdc,202230.0
964eef5d60,553000.0
3fcc13ec54,652750.0
3aacf61d67,525000.0
66e0df140a,402500.0
273d82b4e2,1330000.0
f4a6cbc8fd,1120000.0
932c32af43,416247.25
22cd9b3ca7,1120000.0
41765acf2c,196000.0
feb0179b9f,595700.0
28fe0d098f,448000.0
f1c163311d,248499.0
b581b6798b,164500.0
ea7f6c3b82,770000.0
23e3a0009c,208599.83333333334
8fe6349e62,392000.0
324dbc5d3c,3500000.0
20a457d3c0,700000.0
76b1397ffa,290500.0
3f65c466ef,2681000.0
85a855e525,1014999.0
8262dd50ee,405300.0
1ba5cd64a1,336000.0
99c98e6434,364000.0
a34a05c695,1050000.0
59a30dd8db,182000.0
244d3e19e4,287000.0
ea18d3e036,351190.0
3d9a1c72a0,328864.6666666667
16cb89e2e7,577500.0
eccb25d161,303800.0
feb7011acb,525000.0
7e616b2070,623000.0
ebcefdae58,289730.0
ae0654d55a,524999.6666666666
99fb9cb5ee,523249.5
a6d485ece7,560000.0
a77f917fbb,574322.0
013b0fe127,296800.0
cf635c0538,742000.0
2954ebc5ff,392000.0
11ac2c0ca5,455979.8
5545f810e1,301000.0
1dbc006b78,222366.66666666666
5b7f000c23,2380000.0
98cb3f763e,1575000.0
36fef98f73,686000.0
e6598a4c18,547166.5
7c7cbefbd2,206850.0
73b8094c92,445200.0
3504f88044,217000.0
67187f1aa5,2548000.0
e5ed149efd,266000.0
177455d289,3360000.0
afab0f61f9,301000.0
2b18e4dd78,406000.0
6924281147,532000.0
b08fbe775d,1218350.0
b368b28253,979999.0
172f260747,264199.4285714286
aabef80c98,1323000.0
66c2d8ed94,1874249.5
3c0f340275,346500.0
efe84bed26,1276333.3333333333
77051676f9,2695000.0
3cda3ea12e,421138.8181818182
30bd578b5e,909999.3333333334
266d2d2249,357000.0
fd9624dda1,567000.0
93dd881784,224000.0
b291998eaf,261333.0
3c724cc7f6,422702.0
64ab8547f9,979999.0
d719377c7d,315000.0
9b1b4ea983,489999.0
b63fe7b747,399583.3333333333
8f59582120,840000.0
25697694e8,125999.0
83b2b98f21,186427.5
02cc7b756b,266000.0
cd1043a267,745360.0
b7c9e02736,409500.0
9686e72cf2,10906000.0
23360ec57c,343000.0
a9067f07a9,315000.0
1ce2aee6ff,524999.5
1ecd3361ef,619500.0
bf4798d0b5,405999.8
ee0a61132f,210000.0
56f08aa09e,351717.8
c4f8442acb,301000.0
3aa517203b,763000.0
659d098f51,637000.0
f1295653ee,213500.0
de495f8548,455000.0
3d90f6add5,560000.0
30abfbd969,1750000.0
435437d7db,390600.0
2cba9a6808,595000.0
c571f12e2c,253457.58333333334
85e63588ab,535500.0
5009e93e3a,525000.0
c9b1d61588,1120000.0
f5b61ed37f,105000.0
d136234373,289093.1
ba02240466,2260300.0
1a750f85a4,446249.5
884397233c,446040.0
ff1d606831,962499.0
08676784eb,374500.0
8ecef8f976,374325.0
3dc1bb837d,665000.0
3be67e62f2,888300.0
fb08070c25,1994999.0
81e852bf27,175000.0
7e186b43b7,177374.0
dc822f816a,420000.0
95559ccd21,1505000.0
c5b1e2ce76,472499.0
31766964a8,770000.0
6248686925,212082.25
71d556ffa4,168000.0
443430e67c,910000.0
c7190c858e,322000.0
80883acd46,364000.0
62b8531c5f,1505000.0
68a121067d,437850.0
b4158a5d43,204400.0
b53c213651,125999.0
0631e693b0,406000.0
c5df4e595f,770000.0
8fb8416c04,1120318.1818181819
aaf207c33e,343000.0
bfb1b15dca,280000.0
30a2b2814e,266839.6
1ad35ad8e3,1137500.0
7a40eb04b9,430500.0
612a58322a,287000.0
182deca91e,839999.5
c040db018e,525000.0
fddf45f684,503299.3333333333
dadc5c7d20,2064999.0
f6bc420d74,406000.0
3bc713df71,270550.0
4fe0b37cc7,595000.0
3f73fcc9a3,805000.0
06035df29c,350000.0
29c7678565,525000.0
bddd611ae9,349300.0
c8b38142ab,230999.5
7eee6bb68f,577655.5555555555
50fee70e6e,4900000.0
fa280f830e,238699.0
2820f0e111,1679999.6666666667
a244fcc0ea,630000.0
07b3e59eb7,958999.0
e2e2d9b965,1113000.0
42e932a465,1134000.0
e3e0f2a99a,315000.0
1be4cad642,287000.0
63ffe62a82,496299.5
fcc6e2658c,498264.6666666667
1a71057d9c,215600.0
305eb4db0e,401566.6666666667
83fbced012,308000.0
6bb09b6b38,448000.0
bb8d71a17f,733362.0
0f540400a1,1655500.0
c7574c133c,237999.0
30f75eee95,241499.0
8cf379dc71,235899.5
1819471398,2940000.0
d1008c0988,189000.0
32452a15c9,131833.0
5f61657aed,665000.0
ffaf471b43,525000.0
d76c0e33d2,447300.0
bc48a938eb,512749.5
89704780cf,404600.0
6e06392d50,185150.0
413a274547,276430.0
c91828a788,455000.0
4d407cf3d1,3978799.0
4987607771,455000.0
72a1a316bd,138600.0
bb71bf6cae,839999.5
718933d60e,224000.0
33daf299be,210000.0
b461d9054a,317800.0
dff3c98ab5,820166.6666666666
b9b24149d7,570500.0
9982851c72,964599.0
8ccfbb266f,898624.5
145632e876,1851500.0
19cc747eb0,2310000.0
6cd6648668,236992.5
11477334c2,130433.33333333333
14f789d9ef,1854999.0
b59d3d0b4a,1400000.0
4a5405c679,532000.0
439d7028ab,2870000.0
28974b9bc1,622046.0
0a5bf3c430,210000.0
16be68f7d2,283500.0
2df66f2b8c,826000.0
a77f18cb3b,756000.0
909acd8c65,187016.66666666666
f02f065a1b,251999.0
7ce516e5e6,455000.0
0265a3b81a,840000.0
aa699afe12,164500.0
b63baceb7f,637000.0
9c445c3915,1959999.0
08e3e97522,251999.0
e719afc09d,468999.0
b2a41325fd,251929.0
576c8052f3,384300.0
3a00c029ed,1307600.0
ca8f982abb,2115866.3333333335
e3c6cd82d2,208600.0
c93ff475e8,156800.0
88229c0a6b,1035999.0
0fda3bedb7,433300.0
9f0ef39d2f,230999.0
340dd84671,210000.0
c8e407b7de,810269.5
06c271f715,385000.0
330b6609bd,318499.8
cc736f6e04,595000.0
89070226f5,261099.0
6f3ccb35d3,257389.2
576b214d41,464000.0
0bd9a4f44b,269121.75
3aeefa8e74,805000.0
6dad8c8a0c,601300.0
aabe3ade3b,367500.0
26df2b1174,1519000.0
614e014e3f,199779.8
19472582b8,2830100.0
daabda5273,1120000.0
44f014bf5f,843499.875
4855e94ac3,539419.8
8d7927282c,459433.0
df785491ab,256499.42857142858
90e646cbd9,3076500.0
bf30b83f16,253749.5
b79311d4df,53690.0
23015e3696,840000.0
de356e7d3d,546000.0
3f86f2bbaf,456400.0
0effbfb27e,283500.0
1f88c081cd,886666.3333333334
50a10c1bbe,395150.0
d84e594447,201599.91666666666
178af22bf0,614250.0
129ce2a2d7,923999.0
ac6822fe86,665000.0
d313058fb5,1889999.0
467a57f3ec,273000.0
5aabbf8ac0,164500.0
2080c6c725,963374.0
45bff53b71,208600.0
e7b3197ec0,189000.0
b9fe381766,596953.5454545454
